seasonYear,gameString,gameDate,gameType,visitor,home,visitingTeamFinalRuns,homeTeamFinalRuns,inning,side,batterId,batter,batterHand,pitcherId,pitcher,pitcherHand,catcherId,catcher,timesFaced,batterPosition,balls,strikes,outs,manOnFirst,manOnSecond,manOnThird,endManOnFirst,endManOnSecond,endManOnThird,visitingTeamCurrentRuns,homeTeamCurrentRuns,pitchResult,pitchType,releaseVelocity,spinRate,spinDir,px,pz,szt,szb,x0,y0,z0,vx0,vy0,vz0,ax,ay,az,paResult,runsHome,battedBallType,battedBallAngle,battedBallDistance,atbatDesc
2015,gid_2015_04_09_pitmlb_cinmlb_1,4/9/2015 12:35,REG,PIT,CIN,2,3,1,B,453943,Todd Frazier,R,150359,A.J. Burnett,R,506997,Tony Sanchez,1,3B,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,SL,SI,91.8,1777.94,226.033,0.328,2.35,3.64,1.59,-1.659,50,5.877,7.505,-134.334,-5.458,-11.849,28.388,-20.745,,,,,,
2015,gid_2015_04_09_pitmlb_cinmlb_1,4/9/2015 12:35,REG,PIT,CIN,2,3,1,B,453943,Todd Frazier,R,150359,A.J. Burnett,R,506997,Tony Sanchez,1,3B,0,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,F,KC,83,1103.04,47.656,0.284,1.219,3.5,1.54,-2.277,50,5.797,4.721,-121.574,-2.981,6.832,24.039,-38.4,,,,,,
2015,gid_2015_04_09_pitmlb_cinmlb_1,4/9/2015 12:35,REG,PIT,CIN,2,3,1,B,453943,Todd Frazier,R,150359,A.J. Burnett,R,506997,Tony Sanchez,1,3B,0,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,B,KC,84.9,611.412,31.074,3.651,-0.771,3.61,1.54,-1.771,50,5.506,12.744,-123.616,-7.918,2.689,22.091,-36.636,,,,,,
2015,gid_2015_04_09_pitmlb_cinmlb_1,4/9/2015 12:35,REG,PIT,CIN,2,3,1,B,453943,Todd Frazier,R,150359,A.J. Burnett,R,506997,Tony Sanchez,1,3B,1,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,F,FF,92.4,1491.17,187.264,0.797,2.302,3.5,1.54,-1.812,50,5.856,7.307,-135.153,-6.067,-1.757,27.837,-18.394,,,,,,
2015,gid_2015_04_09_pitmlb_cinmlb_1,4/9/2015 12:35,REG,PIT,CIN,2,3,1,B,453943,Todd Frazier,R,150359,A.J. Burnett,R,506997,Tony Sanchez,1,3B,1,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,IP,SI,91.2,1388.57,233.334,-0.107,2.859,3.5,1.54,-1.476,50,6.027,5.558,-133.587,-3.735,-10.256,27.124,-24.539,IP_OUT,,GB,4.43,132.63,"Todd Frazier grounds out, second baseman Neil Walker to first baseman Pedro Alvarez."
2015,gid_2015_04_09_pitmlb_cinmlb_1,4/9/2015 12:35,REG,PIT,CIN,2,3,2,B,519023,Devin Mesoraco,R,150359,A.J. Burnett,R,506997,Tony Sanchez,1,C,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,B,FF,90.5,2008.82,219.988,1.06,2.825,3.22,1.46,-1.64,50,5.983,9.319,-132.296,-4.812,-11.772,26.291,-18.139,,,,,,
2015,gid_2015_04_09_pitmlb_cinmlb_1,4/9/2015 12:35,REG,PIT,CIN,2,3,2,B,519023,Devin Mesoraco,R,150359,A.J. Burnett,R,506997,Tony Sanchez,1,C,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,B,SI,90.5,1323.67,225.854,1.105,2.196,3.22,1.39,-1.572,50,6.004,8.674,-132.379,-5.461,-8.667,25.893,-23.762,,,,,,
2015,gid_2015_04_09_pitmlb_cinmlb_1,4/9/2015 12:35,REG,PIT,CIN,2,3,2,B,519023,Devin Mesoraco,R,150359,A.J. Burnett,R,506997,Tony Sanchez,1,C,2,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,IP,SI,90.6,1548.3,231.09,0.128,2.361,3.09,1.39,-1.836,50,5.753,7.251,-132.64,-4.454,-11.015,27.563,-23.283,S,,GB,-26.55,210.37,"Devin Mesoraco singles on a sharp ground ball to left fielder Starling Marte, deflected by third baseman Josh Harrison."
2015,gid_2015_04_09_pitmlb_cinmlb_1,4/9/2015 12:35,REG,PIT,CIN,2,3,2,B,457803,Jay Bruce,L,150359,A.J. Burnett,R,506997,Tony Sanchez,1,RF,0,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,F,KC,81.2,829.453,47.547,-0.42,2.179,3.69,1.74,-2.068,50,5.977,2.84,-119.072,-1.223,5.023,19.255,-36.769,,,,,,
2015,gid_2015_04_09_pitmlb_cinmlb_1,4/9/2015 12:35,REG,PIT,CIN,2,3,2,B,457803,Jay Bruce,L,150359,A.J. Burnett,R,506997,Tony Sanchez,1,RF,0,1,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,SS,KC,82,1029.81,42.715,1.55,0.651,3.69,1.74,-1.809,50,5.689,6.78,-119.973,-3.915,5.777,20.74,-38.431,,,,,,
2015,gid_2015_04_09_pitmlb_cinmlb_1,4/9/2015 12:35,REG,PIT,CIN,2,3,2,B,457803,Jay Bruce,L,150359,A.J. Burnett,R,506997,Tony Sanchez,1,RF,0,2,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,BID,KC,82.8,917.529,41.607,1.762,1.056,3.69,1.74,-1.847,50,5.722,7.596,-121.131,-3.289,5.087,22.122,-37.902,,,,,,
2015,gid_2015_04_09_pitmlb_cinmlb_1,4/9/2015 12:35,REG,PIT,CIN,2,3,2,B,457803,Jay Bruce,L,150359,A.J. Burnett,R,506997,Tony Sanchez,1,RF,1,2,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,SS,KC,82.4,1001.86,31.825,1.058,1.416,3.69,1.74,-1.9,50,5.687,6.172,-120.632,-2.043,4.393,20.257,-39.252,K,,,,,Jay Bruce strikes out swinging.
2015,gid_2015_04_09_pitmlb_cinmlb_1,4/9/2015 12:35,REG,PIT,CIN,2,3,2,B,407781,Marlon Byrd,R,150359,A.J. Burnett,R,506997,Tony Sanchez,1,LF,0,0,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,SS,UN,,,,,,,,,,,,,,,,,,,,,,
2015,gid_2015_04_09_pitmlb_cinmlb_1,4/9/2015 12:35,REG,PIT,CIN,2,3,2,B,407781,Marlon Byrd,R,150359,A.J. Burnett,R,506997,Tony Sanchez,1,LF,0,1,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,F,KC,81.6,1540.26,50.263,-0.645,1.847,3.51,1.58,-2.067,50,5.713,1.277,-119.644,-0.559,9.768,24.342,-40.294,,,,,,
2015,gid_2015_04_09_pitmlb_cinmlb_1,4/9/2015 12:35,REG,PIT,CIN,2,3,2,B,407781,Marlon Byrd,R,150359,A.J. Burnett,R,506997,Tony Sanchez,1,LF,0,2,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,B,FF,90.5,1730.15,200.991,2.547,2.814,3.48,1.72,-1.496,50,5.812,11.711,-132.081,-4.57,-5.643,22.326,-17.468,,,,,,
2015,gid_2015_04_09_pitmlb_cinmlb_1,4/9/2015 12:35,REG,PIT,CIN,2,3,2,B,407781,Marlon Byrd,R,150359,A.J. Burnett,R,506997,Tony Sanchez,1,LF,1,2,1,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,0,0,IP,KC,82.5,1064.22,54.435,0.073,1.197,3.5,1.58,-1.926,50,5.707,3.317,-120.896,-3.114,7.214,18.712,-37.332,S,,GB,-16.35,237.03,Marlon Byrd singles on a ground ball to left fielder Starling Marte. Devin Mesoraco to 2nd.
2015,gid_2015_04_09_pitmlb_cinmlb_1,4/9/2015 12:35,REG,PIT,CIN,2,3,2,B,408252,Brandon Phillips,R,150359,A.J. Burnett,R,506997,Tony Sanchez,1,2B,0,0,1,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0,0,B,FF,91.1,1653.04,220.832,1.061,0.709,3.36,1.53,-1.387,50,5.7,8.338,-132.965,-9.255,-9.906,24.805,-20.711,,,,,,
2015,gid_2015_04_09_pitmlb_cinmlb_1,4/9/2015 12:35,REG,PIT,CIN,2,3,2,B,408252,Brandon Phillips,R,150359,A.J. Burnett,R,506997,Tony Sanchez,1,2B,1,0,1,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0,0,SS,KC,82.9,743.817,70.011,0.251,1.453,3.36,1.53,-1.927,50,5.813,4.043,-121.478,-3.412,5.853,20.504,-34.303,,,,,,
2015,gid_2015_04_09_pitmlb_cinmlb_1,4/9/2015 12:35,REG,PIT,CIN,2,3,2,B,408252,Brandon Phillips,R,150359,A.J. Burnett,R,506997,Tony Sanchez,1,2B,1,1,1,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0,0,F,SI,92.3,1918.31,242.994,-0.338,2.065,3.36,1.53,-1.675,50,5.836,6.554,-135.109,-5.618,-15.917,26.204,-24.062,,,,,,
2015,gid_2015_04_09_pitmlb_cinmlb_1,4/9/2015 12:35,REG,PIT,CIN,2,3,2,B,408252,Brandon Phillips,R,150359,A.J. Burnett,R,506997,Tony Sanchez,1,2B,1,2,1,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0,0,F,KC,82.4,1351.81,59.811,0.854,0.856,3.36,1.53,-1.896,50,5.554,4.525,-120.696,-3.281,9.721,22.843,-37.829,,,,,,
2015,gid_2015_04_09_pitmlb_cinmlb_1,4/9/2015 12:35,REG,PIT,CIN,2,3,2,B,408252,Brandon Phillips,R,150359,A.J. Burnett,R,506997,Tony Sanchez,1,2B,1,2,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,IP,SI,90.8,1387.51,235.094,0.683,2.15,3.36,1.53,-1.55,50,5.919,7.852,-132.788,-5.168,-10.415,26.791,-24.907,DP,,GB,-9.48,103.89,"Brandon Phillips grounds into a double play, shortstop Jordy Mercer to second baseman Neil Walker to first baseman Pedro Alvarez. Marlon Byrd out at 2nd."
2015,gid_2015_04_09_pitmlb_cinmlb_1,4/9/2015 12:35,REG,PIT,CIN,2,3,3,B,446359,Zack Cozart,R,150359,A.J. Burnett,R,506997,Tony Sanchez,1,SS,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,SL,SI,90.1,1252.37,232.77,0.74,2.12,3.55,1.66,-1.858,50,5.949,8.489,-131.714,-5.067,-9.053,29.084,-25.295,,,,,,
2015,gid_2015_04_09_pitmlb_cinmlb_1,4/9/2015 12:35,REG,PIT,CIN,2,3,3,B,446359,Zack Cozart,R,150359,A.J. Burnett,R,506997,Tony Sanchez,1,SS,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,SL,FF,90.6,1259.46,215.956,0.918,2.547,3.51,1.59,-1.658,50,5.916,8.047,-132.558,-4.484,-6.757,26.616,-22.859,,,,,,
2015,gid_2015_04_09_pitmlb_cinmlb_1,4/9/2015 12:35,REG,PIT,CIN,2,3,3,B,446359,Zack Cozart,R,150359,A.J. Burnett,R,506997,Tony Sanchez,1,SS,0,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,B,FF,90.7,1267.62,186.132,0.595,4.22,3.45,1.66,-1.796,50,5.897,6.512,-132.927,-0.473,-1.241,28.365,-20.626,,,,,,
2015,gid_2015_04_09_pitmlb_cinmlb_1,4/9/2015 12:35,REG,PIT,CIN,2,3,3,B,446359,Zack Cozart,R,150359,A.J. Burnett,R,506997,Tony Sanchez,1,SS,1,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,IP,SI,91.2,1175.32,240.943,0.401,2.628,3.35,1.55,-1.568,50,5.991,6.979,-133.584,-3.74,-9.46,29.946,-26.918,IP_OUT,,GB,-14.75,110.9,"Zack Cozart grounds out, shortstop Jordy Mercer to first baseman Pedro Alvarez."
2015,gid_2015_04_09_pitmlb_cinmlb_1,4/9/2015 12:35,REG,PIT,CIN,2,3,3,B,543101,Anthony DeSclafani,R,150359,A.J. Burnett,R,506997,Tony Sanchez,1,P,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,B,FF,90.5,737.249,219.366,-0.904,2.983,3.71,1.79,-1.889,50,6.023,3.394,-132.691,-2.789,-4.277,29.727,-26.961,,,,,,
2015,gid_2015_04_09_pitmlb_cinmlb_1,4/9/2015 12:35,REG,PIT,CIN,2,3,3,B,543101,Anthony DeSclafani,R,150359,A.J. Burnett,R,506997,Tony Sanchez,1,P,1,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,SL,FF,90.1,1304.89,175.312,0.853,2.594,3.64,1.82,-1.868,50,5.871,6.862,-131.912,-4.566,0.97,31.208,-20.349,,,,,,
2015,gid_2015_04_09_pitmlb_cinmlb_1,4/9/2015 12:35,REG,PIT,CIN,2,3,3,B,543101,Anthony DeSclafani,R,150359,A.J. Burnett,R,506997,Tony Sanchez,1,P,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,F,SI,90.8,1435.61,232.446,-0.071,3.416,3.44,1.62,-1.778,50,6.038,6.466,-132.99,-2.28,-10.433,28.725,-24.153,,,,,,
2015,gid_2015_04_09_pitmlb_cinmlb_1,4/9/2015 12:35,REG,PIT,CIN,2,3,3,B,543101,Anthony DeSclafani,R,150359,A.J. Burnett,R,506997,Tony Sanchez,1,P,1,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,B,KC,81.8,1554.37,47.968,1.925,0.077,3.55,1.75,-1.753,50,5.675,6.696,-119.763,-4.648,9.531,22.376,-40.765,,,,,,
2015,gid_2015_04_09_pitmlb_cinmlb_1,4/9/2015 12:35,REG,PIT,CIN,2,3,3,B,543101,Anthony DeSclafani,R,150359,A.J. Burnett,R,506997,Tony Sanchez,1,P,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,F,SI,91.4,1406.03,235.814,0.499,2.108,3.44,1.62,-1.865,50,5.806,8.305,-133.765,-5.168,-10.724,23.793,-24.89,,,,,,
2015,gid_2015_04_09_pitmlb_cinmlb_1,4/9/2015 12:35,REG,PIT,CIN,2,3,3,B,543101,Anthony DeSclafani,R,150359,A.J. Burnett,R,506997,Tony Sanchez,1,P,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,SS,FF,91.3,1312.92,197.58,0.468,3.101,3.44,1.62,-1.83,50,5.939,6.818,-133.743,-3.705,-3.656,21.919,-20.636,K,,,,,Anthony DeSclafani strikes out swinging.
2015,gid_2015_04_09_pitmlb_cinmlb_1,4/9/2015 12:35,REG,PIT,CIN,2,3,3,B,571740,Billy Hamilton,L,150359,A.J. Burnett,R,506997,Tony Sanchez,2,CF,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,B,SI,91.2,1825.78,225.958,2.179,1.325,3.8,1.75,-1.571,50,5.748,12.165,-132.992,-7.763,-12.031,26.018,-20.539,,,,,,
2015,gid_2015_04_09_pitmlb_cinmlb_1,4/9/2015 12:35,REG,PIT,CIN,2,3,3,B,571740,Billy Hamilton,L,150359,A.J. Burnett,R,506997,Tony Sanchez,2,CF,1,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,B,KC,79.9,1392.62,41.242,-1.323,1.41,3.58,1.72,-2.332,50,5.844,0.762,-117.156,-1.623,7.414,18.161,-40.63,,,,,,
2015,gid_2015_04_09_pitmlb_cinmlb_1,4/9/2015 12:35,REG,PIT,CIN,2,3,3,B,571740,Billy Hamilton,L,150359,A.J. Burnett,R,506997,Tony Sanchez,2,CF,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,SS,FF,90.3,1094.23,225.414,0.931,2.662,3.49,1.59,-1.786,50,5.939,8.488,-132.099,-3.81,-7.096,23.733,-25.18,,,,,,
2015,gid_2015_04_09_pitmlb_cinmlb_1,4/9/2015 12:35,REG,PIT,CIN,2,3,3,B,571740,Billy Hamilton,L,150359,A.J. Burnett,R,506997,Tony Sanchez,2,CF,2,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,B,FF,90.1,1048.54,205.905,0.935,3.113,3.68,1.78,-1.829,50,5.882,7.993,-131.869,-2.668,-4.164,28.45,-23.601,,,,,,
2015,gid_2015_04_09_pitmlb_cinmlb_1,4/9/2015 12:35,REG,PIT,CIN,2,3,3,B,571740,Billy Hamilton,L,150359,A.J. Burnett,R,506997,Tony Sanchez,2,CF,3,1,2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,B,SI,91.4,2028.92,233.725,1.369,1.021,3.7,1.78,-1.637,50,5.787,10.767,-133.317,-8.528,-15.031,28.634,-21.143,BB,,,,,Billy Hamilton walks.
2015,gid_2015_04_09_pitmlb_cinmlb_1,4/9/2015 12:35,REG,PIT,CIN,2,3,3,B,458015,Joey Votto,L,150359,A.J. Burnett,R,506997,Tony Sanchez,2,1B,0,0,2,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,PO,PO,83.5,1225.84,194.587,-3.136,3.964,3.77,1.81,-2.132,50,6.222,-1.897,-122.403,-0.904,-2.605,22.351,-22.165,,,,,,
2015,gid_2015_04_09_pitmlb_cinmlb_1,4/9/2015 12:35,REG,PIT,CIN,2,3,3,B,458015,Joey Votto,L,150359,A.J. Burnett,R,506997,Tony Sanchez,2,1B,1,0,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,B,KC,80.9,1584.56,54.565,-1.3,2.933,3.71,1.75,-2.179,50,5.916,-0.204,-118.63,1.525,10.557,23.963,-39.686,,,,,,
2015,gid_2015_04_09_pitmlb_cinmlb_1,4/9/2015 12:35,REG,PIT,CIN,2,3,3,B,458015,Joey Votto,L,150359,A.J. Burnett,R,506997,Tony Sanchez,2,1B,2,0,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,SL,SI,91.4,2017.42,241.737,0.238,2.644,3.81,1.81,-1.677,50,5.915,8.155,-133.785,-4.192,-16.386,30.108,-23.365,,,,,,
2015,gid_2015_04_09_pitmlb_cinmlb_1,4/9/2015 12:35,REG,PIT,CIN,2,3,3,B,458015,Joey Votto,L,150359,A.J. Burnett,R,506997,Tony Sanchez,2,1B,2,1,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,SL,SI,91.1,1985.25,246.079,0.689,2.341,3.77,1.78,-1.679,50,5.834,9.393,-133.139,-4.468,-16.654,28.551,-24.787,,,,,,
2015,gid_2015_04_09_pitmlb_cinmlb_1,4/9/2015 12:35,REG,PIT,CIN,2,3,3,B,458015,Joey Votto,L,150359,A.J. Burnett,R,506997,Tony Sanchez,2,1B,2,2,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,SL,SI,92,1441.82,236.084,-0.143,3.301,3.54,1.81,-1.76,50,5.844,6.392,-134.783,-2.131,-11.116,29.052,-24.7,K,,,,,Joey Votto called out on strikes.
2015,gid_2015_04_09_pitmlb_cinmlb_1,4/9/2015 12:35,REG,PIT,CIN,2,3,4,B,453943,Todd Frazier,R,150359,A.J. Burnett,R,506997,Tony Sanchez,2,3B,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,B,SI,89.8,1736.7,234.744,0.631,0.883,3.38,1.52,-1.552,50,5.85,8.127,-131.148,-8.393,-12.82,27.86,-23.112,,,,,,
2015,gid_2015_04_09_pitmlb_cinmlb_1,4/9/2015 12:35,REG,PIT,CIN,2,3,4,B,453943,Todd Frazier,R,150359,A.J. Burnett,R,506997,Tony Sanchez,2,3B,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,F,SI,89.7,1472.35,244.838,-0.138,2.372,3.5,1.54,-1.731,50,6.044,6.454,-131.313,-4.395,-12.062,28.38,-26.508,,,,,,
2015,gid_2015_04_09_pitmlb_cinmlb_1,4/9/2015 12:35,REG,PIT,CIN,2,3,4,B,453943,Todd Frazier,R,150359,A.J. Burnett,R,506997,Tony Sanchez,2,3B,1,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,B,KC,81.3,1318.1,46.149,1.599,0.713,3.28,1.39,-1.807,50,5.884,6.358,-119.063,-3.738,7.801,22.374,-39.668,,,,,,
2015,gid_2015_04_09_pitmlb_cinmlb_1,4/9/2015 12:35,REG,PIT,CIN,2,3,4,B,453943,Todd Frazier,R,150359,A.J. Burnett,R,506997,Tony Sanchez,2,3B,2,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,F,SI,89.8,1380.49,238.999,-0.458,2.518,3.5,1.54,-1.93,50,5.852,5.9,-131.567,-3.794,-10.731,23.937,-25.726,,,,,,
2015,gid_2015_04_09_pitmlb_cinmlb_1,4/9/2015 12:35,REG,PIT,CIN,2,3,4,B,453943,Todd Frazier,R,150359,A.J. Burnett,R,506997,Tony Sanchez,2,3B,2,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,F,FF,90.1,1483.66,221.306,0.735,2.218,3.5,1.54,-1.548,50,5.97,7.685,-131.84,-5.641,-8.9,23.03,-22.046,,,,,,
2015,gid_2015_04_09_pitmlb_cinmlb_1,4/9/2015 12:35,REG,PIT,CIN,2,3,4,B,453943,Todd Frazier,R,150359,A.J. Burnett,R,506997,Tony Sanchez,2,3B,2,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,IP,FF,90.7,1395.7,224.894,0.585,2.648,3.5,1.54,-1.699,50,6.001,7.729,-132.736,-4.445,-9.013,24.861,-23.128,IP_OUT,,GB,-38.19,84.97,"Todd Frazier grounds out, third baseman Josh Harrison to first baseman Pedro Alvarez."
2015,gid_2015_04_09_pitmlb_cinmlb_1,4/9/2015 12:35,REG,PIT,CIN,2,3,4,B,519023,Devin Mesoraco,R,150359,A.J. Burnett,R,506997,Tony Sanchez,2,C,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,SL,SI,89.3,1622.73,226.947,1.094,2.033,3.05,1.29,-1.663,50,5.93,9.21,-130.57,-5.835,-10.672,23.342,-22.204,,,,,,
